application_id,evidence_id,evidence_span,journey_stage,mechanism_id,mechanism_name,mapping_reason,mapping_source,mapping_confidence,alternative_mechanism_id,alternative_reason,information_gap,research_split
APP-00643,EV-dda4f536671b,"sounds good, tahnk you! Thank you",offer_accepted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00643,EV-331d3828f3b9,"great, see you then. Talk soon",offer_accepted,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00643,EV-4a697412eff6,"Hello, great, see you then.",offer_accepted,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00645,EV-c11d2a724e0d,the scope sounds a little different tan what we discussed earlier.,screened,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00645,EV-807b224fdc62,"Good afternoon, the scope sounds a little different tahn what we discussed earlier.",submitted,BM-029,Uncertainty / Ambiguity Aversion,The mismatch/changed information creates ambiguity about what the role will actually involve.,HUMAN_REVIEWED,MODERATE,,,None -- human reviewed,discovery
APP-00645,EV-adb70019a2f8,"wait, I thought this role was more focused...",submitted,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00645,EV-e9743d1d1485,Clarified updated role scope with candidate after client changed requirements.,submitted,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00645,EV-1a671d32fb8a,"Good morning, the scope sounds a little different thaan what we discussed earlier. thx!",client_interview_1,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00645,EV-0f974a41c789,Clarified updated role scope with candidate after client changed requirements. Keeping an eye on this one.,client_interview_1,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00646,EV-0723a2d97d19,following up again - wantd to make sure everything is still on track.,screened,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00646,EV-be2c415abc95,"checking on something, any newws on next steps?",submitted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00646,EV-e051d8b3552f,"quick update, any news on next steps?",client_interview_1,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00646,EV-aa000e344612,"quick update, any news on next steps?",client_interview_1,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00646,EV-f96b9736bf70,"haven't heard anything in a while, just checkig if there's an update.",client_interview_1,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00646,EV-be3f76f0dbcd,"quick update, any news on next steps?",client_interview_1,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00646,EV-bbff65c38696,"quick update, any news on next steps?",client_interview_1,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-00646,EV-9c323fea22ba,following up again - wanted,client_interview_1,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00646,EV-e8d190169376,following up again - wanted to make sure everythig is still on track. TY,client_interview_1,BM-011,Reciprocity,Evidence category 'recruiter_follow_up' is a documented candidate signal for 'Reciprocity' (Social Influence); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-00648,EV-dc5243f80831,"Good morning, don't have reliable transportation to that site every day, might be an issue.",submitted,BM-006,Friction,Evidence category 'location_commute' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
