log_id,application_id,timestamp,source_type,direction,text,word_count,response_latency_hours
LOG-003743,APP-00545,2024-11-09,candidate_message,candidate_facing,"is this role likely to convrt to permanent, or stay contract long term?",13,10.6
LOG-003744,APP-00545,2024-11-12,recruiter_note,internal,"Candidate asked about contract length/conversion path, gve what info we have. No action needed at this time.",17,69.1
LOG-003745,APP-00545,2024-11-15,candidate_message,candidate_facing,"just to double check, how log do these contracts",9,62.7
LOG-003746,APP-00545,2024-11-15,recruiter_note,internal,Discussed typical assignment duration at this client with candidate.,9,12.6
LOG-003747,APP-00546,2025-06-05,candidate_message,candidate_facing,"sounnds good, checking on something.",5,11.7
LOG-003748,APP-00546,2025-06-06,decline_statement,candidate_facing,"Hi, Candidate passed on the offer after consideration. Talk soon",10,8.8
LOG-003749,APP-00547,2024-10-12,candidate_message,candidate_facing,need to sort out some famliy logistics before I can lock in a start date.,15,5.1
LOG-003750,APP-00547,2024-10-21,candidate_message,candidate_facing,"we're dealing with a relocation stuation on our end, not fully resolved yet. TY",14,56.8
LOG-003751,APP-00547,2024-10-21,recruiter_note,internal,"Candidate cited family/relocation issue, did not go into detail. No action needed at this time.",15,10.5
LOG-003752,APP-00547,2024-10-27,recruiter_note,internal,"FYI, candidate cited family/relocation issue, did not go into detail. Will follow up eary next week.",16,69.6
LOG-003753,APP-00547,2024-10-31,candidate_message,candidate_facing,need to sort out some family logistcs before I can lock in a start date.,15,50.2
LOG-003754,APP-00547,2024-11-07,candidate_message,candidate_facing,"some family stuff came up, might affect my availability. Thanks",10,85.4
LOG-003755,APP-00547,2024-11-08,recruiter_note,internal,"FYI, discussed candidate's family situation briefly, offered flexibility on start date. Nothing further to add right now.",17,14.0
LOG-003756,APP-00547,2024-11-15,withdrawal_statement,candidate_facing,"Some things came up at home and I won't be able to mvoe forward, sorry for the trouble. Talk soon",20,68.0
LOG-003757,APP-00548,2024-10-26,recruiter_note,internal,Client requested start dae be pushed. Notified candidate.,8,6.8
LOG-003758,APP-00548,2024-10-27,recruiter_note,internal,Client requested start date be pushed. Notified candidate.,8,17.9
LOG-003759,APP-00548,2024-10-28,candidate_message,candidate_facing,"ok, and is this the final dtae or could it move again? Thanks!",13,20.8
LOG-003760,APP-00548,2024-11-11,candidate_message,candidate_facing,"ok, and is this the final date or coulld it move again?",12,27.3
LOG-003761,APP-00549,2024-05-23,recruiter_note,internal,Candidate expressed strong enthusiasm during call. Will circle back if anything changes.,12,8.8
LOG-003762,APP-00549,2024-05-30,candidate_message,candidate_facing,"this role sounds like a great fit, can't wati to get started.",12,40.3
LOG-003763,APP-00549,2024-06-07,candidate_message,candidate_facing,"this role sounds lke a great fit, can't wait to get started.",12,81.3
LOG-003764,APP-00549,2024-06-11,candidate_message,candidate_facing,"Hi, raelly appreciate you thinking of me for this one! TY",11,69.4
LOG-003765,APP-00549,2024-06-23,candidate_message,candidate_facing,"this role souunds like a great fit, can't wait to get started.",12,66.3
LOG-003766,APP-00549,2024-06-26,candidate_message,candidate_facing,"so excited about tis opportunity, thank you!",7,49.5
LOG-003767,APP-00549,2024-06-29,recruiter_note,internal,Candidate expressed strong enthuiasm during call.,6,50.7
LOG-003768,APP-00550,2024-02-25,candidate_message,candidate_facing,"Hi, sorry, one more question - is",7,11.1
LOG-003769,APP-00550,2024-02-28,recruiter_note,internal,Candidate asked to reconfirm details already covered previously.,8,7.7
LOG-003770,APP-00550,2024-03-06,recruiter_note,internal,"Repeated confirmation request from candidate, reassured again. Noted for the file.",11,7.8
LOG-003771,APP-00550,2024-03-13,candidate_message,candidate_facing,"Hello, juust want to triple check the start date is still the date we discussed?",15,2.7
LOG-003772,APP-00550,2024-03-15,recruiter_note,internal,Candidate asked to reconfirm details already covered previously. Nothing further to add right now.,14,3.8
LOG-003773,APP-00550,2024-03-20,candidate_message,candidate_facing,can you confirm again that nothing has changed on the offer? Thanks!,12,2.1
LOG-003774,APP-00551,2025-01-26,recruiter_note,internal,Brief call - candidate said manager asked to speak with them again. Will follow up by end of week. Wlil circle back if anything changes.,25,11.4
LOG-003775,APP-00551,2025-01-28,recruiter_note,internal,Update - reconfirmed inteerest but tone was noticeably different tahn last call.,12,9.9
LOG-003776,APP-00551,2025-02-07,recruiter_note,internal,Candidate mentioned current employer reached out. Sounded less certain today. Noted for the file.,14,2.7
LOG-003777,APP-00551,2025-02-08,recruiter_note,internal,Bref call - candidate said manager asked to speak with them again. Will follow up soon.,16,2.6
LOG-003778,APP-00551,2025-02-10,candidate_message,candidate_facing,"Hello, my currrent manager wants to talk again before I finalize anything. Thanks",13,5.0
LOG-003779,APP-00551,2025-02-25,candidate_message,candidate_facing,"got pulled into a conversation with my current company, will update you soon.",13,8.2
LOG-003780,APP-00551,2025-03-01,candidate_message,candidate_facing,"Hi, tings came up at my current job, need a bit more time to think.",15,6.8
LOG-003781,APP-00552,2025-03-31,recruiter_note,internal,No update sent to candidate in several days - overdue for a call. Noted for the file.,17,2.4
LOG-003782,APP-00552,2025-04-01,recruiter_note,internal,"Candidate recahed out asking for status, we had goone quiet on our end. Will circle back if anything changes.",19,37.7
LOG-003783,APP-00552,2025-04-04,recruiter_note,internal,No update sent to candidate in several days - overdue for a call. Nothing further to add right now.,19,50.2
LOG-003784,APP-00552,2025-04-09,recruiter_note,internal,"Missed scheduled check-in with candidate this week, need to follow up.",11,25.8
LOG-003785,APP-00552,2025-04-11,recruiter_note,internal,No update sent to candidate in several days - overdue for a call.,13,38.6
LOG-003786,APP-00552,2025-04-13,candidate_message,candidate_facing,"wanted to check in, any news on next steps?",9,50.0
LOG-003787,APP-00552,2025-04-16,recruiter_note,internal,No update sent to candidate in several days - overdue for a call.,13,61.7
LOG-003788,APP-00552,2025-04-16,candidate_message,candidate_facing,"Hi, just follwing up, any...",5,3.2
LOG-003789,APP-00552,2025-04-19,candidate_message,candidate_facing,"haven't heard aynthing in a while, just checking if there's an update.",12,32.8
LOG-003790,APP-00552,2025-04-21,candidate_message,candidate_facing,"just folloiwng up, any news on next steps?",8,33.9
LOG-003791,APP-00552,2025-04-22,decline_statement,candidate_facing,Honestly didn't hear back for a while so I assuumed it fell through and took another role.,17,38.9
LOG-003792,APP-00553,2024-07-23,candidate_message,candidate_facing,"Hi there, ok",3,2.5
LOG-003793,APP-00553,2024-07-31,candidate_message,candidate_facing,"Goood morning, ok Thanks",4,97.5
LOG-003794,APP-00553,2024-08-03,candidate_message,candidate_facing,"Good afternoon, sure",3,74.7
LOG-003795,APP-00553,2024-08-07,recruiter_note,internal,Candidate less engaged on last two calls compared to initial screen. Will follow up early next week.,17,99.8
LOG-003796,APP-00553,2024-08-09,candidate_message,candidate_facing,sure,1,44.2
LOG-003797,APP-00553,2024-08-10,recruiter_note,internal,"Reached out twice, candidate repsonse time increasing.",7,24.2
LOG-003798,APP-00553,2024-08-11,candidate_message,candidate_facing,"Hello, sounds god",3,30.4
LOG-003799,APP-00553,2024-08-14,candidate_message,candidate_facing,"Godo afternoon, sounds good",4,65.6
LOG-003800,APP-00553,2024-08-17,candidate_message,candidate_facing,yep will do Thanks,4,67.2
LOG-003801,APP-00553,2024-08-20,recruiter_note,internal,"Reached out twice, candidate response time increasing.",7,70.2
LOG-003802,APP-00553,2024-08-21,client_feedback,internal,Client requested additional documentation before proceeding.,6,38.6
LOG-003803,APP-00554,2024-07-24,candidate_message,candidate_facing,"understood, appreciate it.",3,7.0
LOG-003804,APP-00554,2024-07-25,recruiter_note,internal,Candidate confirmed all onboarding steps complete.,6,2.8
LOG-003805,APP-00554,2024-07-27,candidate_message,candidate_facing,"God morning, great, see you then.",6,9.5
LOG-003806,APP-00554,2024-08-06,recruiter_note,internal,"Standard check-in, no issues reported.",5,5.0
LOG-003807,APP-00555,2024-02-17,candidate_message,candidate_facing,"still figuring some things out on my end, kind of nothing major.",12,10.2
LOG-003808,APP-00555,2024-02-17,candidate_message,candidate_facing,had a conversation come up that I need to think through.,11,4.9
LOG-003809,APP-00555,2024-02-23,candidate_message,candidate_facing,"Good morning, sitll figuring some things out on my end, sort of nothing major.",14,6.9
LOG-003810,APP-00555,2024-03-11,candidate_message,candidate_facing,"still figuring sme things out on my end, wanted to flag, nothing major.",13,3.2
LOG-003811,APP-00555,2024-03-12,decline_statement,candidate_facing,"Good afternoon, Candidate decilned the offer.",6,2.5
LOG-003812,APP-00556,2025-06-01,candidate_message,candidate_facing,wanted to dobule check the parking/badge...,6,3.2
LOG-003813,APP-00556,2025-06-15,candidate_message,candidate_facing,"Hello, just wanted to confirm again wheter the start date is completely locked. Best",14,9.1
LOG-003814,APP-00556,2025-06-26,candidate_message,candidate_facing,wanted to double checck the parking/badge situation one more time.,10,8.9
LOG-003815,APP-00556,2025-06-26,recruiter_note,internal,Note: sent onboarding checklist again per candidate request. Flagging for visibility.,11,2.6
LOG-003816,APP-00556,2025-06-29,recruiter_note,internal,Seent onboarding checklist again per candidate request. Keeping an eye on this one.,13,2.9
LOG-003817,APP-00556,2025-07-10,recruiter_note,internal,Sent onboarding checklist again per candidate request. Keeping an eye on this one.,13,6.0
LOG-003818,APP-00556,2025-07-22,candidate_message,candidate_facing,wanted to doulbe check the...,5,6.9
LOG-003819,APP-00557,2025-06-15,recruiter_note,internal,"Sent beneffits summary to candidate again, answered follow-up questions.",9,10.5
LOG-003820,APP-00557,2025-06-20,recruiter_note,internal,"FYI, sent benefits summary to candidate again, answered follow-up questions.",10,5.0
LOG-003821,APP-00557,2025-06-24,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions. Keeping an eye on this one.",15,3.7
LOG-003822,APP-00557,2025-06-30,recruiter_note,internal,"Update - sent benefits summary to candidate again, answered follow-up questions. Will follow up early next week.",17,8.2
LOG-003823,APP-00557,2025-07-01,decline_statement,candidate_facing,"The benefits package isn't quite enough for my family's needs, hvae to pass.",13,5.5
LOG-003824,APP-00558,2025-01-22,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions.",9,4.4
LOG-003825,APP-00558,2025-02-14,candidate_message,candidate_facing,"still not totally clear on the health insurance options, can you send detalis again? Best",15,4.6
LOG-003826,APP-00558,2025-02-15,recruiter_note,internal,"FYI, sent benefits summary to candidate again, answered follow-up questions. Will circle back if anything changes.",16,4.7
LOG-003827,APP-00559,2024-07-09,candidate_message,candidate_facing,would prefer day shift if that's poossible at all.,9,10.4
LOG-003828,APP-00559,2024-07-13,recruiter_note,internal,"Discussed shift schedule concerns witth candidate, checked with client on flexibility. Keeping an eye on this one.",17,46.7
LOG-003829,APP-00559,2024-07-16,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility.",11,61.7
LOG-003830,APP-00559,2024-07-16,candidate_message,candidate_facing,"Hello, would prefer day shift if that's possible at all.",10,1.1
LOG-003831,APP-00559,2024-07-25,candidate_message,candidate_facing,would prefer day shift if that's possile at all. Thank you,11,49.5
LOG-003832,APP-00559,2024-08-02,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility. Keeping an eye on this one.",17,88.2
LOG-003833,APP-00559,2024-08-09,candidate_message,candidate_facing,"Hello, is there any flexbility on the shift start time?",10,35.9
LOG-003834,APP-00559,2024-08-13,candidate_message,candidate_facing,"Good afternoon, would prefer day shift if that's posible at all.",11,34.8
LOG-003835,APP-00559,2024-08-17,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility. Noted for the file.",15,65.5
LOG-003836,APP-00559,2024-08-18,candidate_message,candidate_facing,"the schedule might conflit with childcare, seeing",7,19.8
